																														Public/Private	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public	Public
1127	12.012	612.55322	DAG 16:0-18:1	[M+NH4]+	ion correlated with 1126	0.556	TRUE	12.21	612.55615	C37H70O5	DAG	YEJYLHKQOBOSCP-ZCXUNETKNA-N	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.8	85.7	89.5	100	709.73	160824_Liver_AA_Pos_17	612.55646:5552 613.55981:2866 614.56317:693	71.08385:20 81.06723:15 83.08035:15 93.07201:5 95.0864:25 97.10011:25 109.10312:20 121.0995:5 239.23355:20 253.26009:5 257.24536:15 265.24719:20 313.2695:209 334.97144:5 339.29507:194 577.47607:15 577.5202:122	3.287333085	5.173298391	4.236974281	5.493003676	1.356890459	6.752430483	3.874431757	3.603036866	4.840884444	4.335080968	3.848793923	3.556834776	3.941170585	7.88971368	6.95155078	4.836131646	4.804206075	0.023989539
1123	11.021	610.53815	DAG 16:0-18:2	[M+NH4]+	adduct linked to 1234_[M+H]+; adduct linked to 1139_[M+H]+; adduct linked to 1165_[M+H]+; similar chromatogram in higher mz_2065	0.889	TRUE	11.27	610.54053	C37H68O5	DAG	SVXWJFFKLMLOHO-BCTRXSSUNA-N	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.1	83.4	92.3	100	1478.69	160824_Liver_DHA_Pos_12	610.53809:15036 611.54144:8354 612.5448:2100	71.08622:20 73.04445:3 77.05188:1 79.05244:13 81.07102:59 83.08418:30 85.06216:3 85.09991:21 89.05864:5 91.05223:8 93.06654:15 95.08498:62 97.05975:2 97.09867:23 99.08009:7 99.11379:3 105.07063:6 107.08319:10 109.10158:36 111.07784:5 111.11651:6 113.13186:3 119.08327:10 121.09942:20 123.11684:21 125.08622:2 125.12883:3 127.14439:1 133.10048:12 135.11339:13 137.09846:2 137.13316:12 139.11133:3 147.12115:7 149.1302:9 151.14769:6 159.13771:1 161.13379:14 163.14772:11 165.15964:4 167.14742:2 175.15018:15 177.16321:8 179.14807:3 179.17451:3 179.18962:3 181.1554:3 189.15871:5 191.18219:2 193.15955:5 203.17886:3 215.201:1 219.20578:2 221.22202:5 237.22327:3 239.0936:5 239.23325:22 245.22345:23 257.24728:20 263.2309:40 265.25372:2 275.24997:4 284.92361:2 284.99744:4 299.05521:4 311.25705:15 313.27405:523 319.25314:5 319.26324:6 336.21155:2 337.27307:435 339.28677:17 355.06949:11 366.93118:2 402.95731:2 419.00253:3 573.711:3 575.5069:260 593.50647:4	7.436931425	8.755099367	10.52448356	10.41940744	1.243816254	12.15073658	8.611375595	7.086730239	15.07456736	6.836209692	5.931055355	6.519509287	9.610565283	10.9049134	11.21102777	8.177741772	5.611892266	0.069787749
1118	10.076	608.52386	DAG 16:1-18:2	[M+NH4]+	adduct linked to 1131_[M+H]+; adduct linked to 1231_[M+IsoProp+H]+	0.667	TRUE	10	608.52484	C37H66O5	DAG	BHGPPCIWDXQOMA-RUGCENDANA-N	CCCCCC\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	61.3	92.9	100	184.92	160824_Liver_AA_Pos_17	608.5199:1440 609.52325:851 610.52661:170	77.03592:1 79.05635:4 81.0699:6 83.08176:3 87.0649:1 91.04702:1 93.06671:4 95.08379:6 97.0655:3 104.99565:1 109.09885:3 119.08968:2 121.10123:5 127.11444:1 128.95836:2 133.66945:1 135.10876:3 137.14172:2 147.11464:2 157.10313:1 163.14087:3 175.14311:2 178.96347:2 186.99593:2 202.97627:1 215.17668:1 220.9771:2 226.98854:2 234.93248:1 237.21298:3 244.92809:2 245.22185:2 263.22238:2 263.24527:6 268.99927:2 302.9848:2 311.25784:41 323.24948:2 328.07178:2 335.26108:2 336.23312:2 337.27655:38 339.29025:2 362.92432:2 384.98904:2 404.9093:2 439.19763:2 444.93472:2 461.37482:2 496.27747:1 501.46448:1 573.48285:25 591.50592:2 599.50739:2 608.39062:2 608.48462:2	0.84949726	1.341777681	1.563251272	2.108481764	0.67844523	1.017014492	0.639152379	0.931384398	1.445449528	0.896616277	0.834195898	0.976120435	0.685142571	2.952986921	1.298195824	1.466005063	1.407014491	0.010904336
1208	13.263	642.58936	DAG 18:0-18:0	[M+NH4]+		0.222	TRUE	13.3	642.60309	C39H76O5	DAG	UHUSDOQQWJGJQS-UHFFFAOYNA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	34.8	62.2	100	111.67	160824_Liver_normal_Pos_02	642.59778:576 643.60113:0 644.60449:0	123.1166:10 189.16214:10 213.17279:20 227.18089:20 262.97617:10 269.21542:20 269.23163:71 340.23764:10 341.3107:41 369.33667:20 560.24786:10 607.55902:82	0.177900729	0.322399359	0.441512859	0.237273635	71.23674912	0.21829713	0.045817375	0.323300889	0.25434592	0.162878765	0.329933517	0.242901385	0.262531266	0.256627784	0.467058585	0.384324051	0.142497638	0.081237301
1201	13.042	640.59204	DAG 18:0-18:1	[M+NH4]+	adduct linked to 1217_[M+H]+	0.889	TRUE	12.38	640.58746	C39H74O5	DAG	SAEPUUXWQQNLGN-ZZEZOPTANA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	86.7	81.4	87.8	100	217.78	160824_Liver_DHA_Pos_11	640.59106:1348 641.59441:1571 642.59777:331	93.06788:10 95.08497:31 113.13483:10 220.97018:10 258.91309:10 275.94785:10 334.8623:10 339.28918:102 341.29846:143 582.55121:10 605.53479:102	0.461350215	1.039877703	1.04850502	1.21096845	4.070671378	0.766313882	0.671224541	0.716060954	0.837845385	0.603747729	0.512010331	0.517407039	0.628154077	0.933191941	0.924386783	0.877529114	0.724462781	0.009813902
1193	12.227	638.56445	DAG 18:1-18:1	[M+NH4]+		0.444	TRUE	12.22	638.57178	C39H72O5	DAG	AFSHUZFNMVJNKX-CLFAGFIQNA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	77.7	84.9	100	282.8	160824_Liver_DHA_Pos_14	638.57092:1649 639.57427:1092 640.57763:103	77.99969:1 79.05241:3 81.06844:7 83.08543:6 93.06785:5 95.08493:10 97.1014:6 99.08424:2 107.08752:4 109.103:5 111.11495:3 121.09779:7 127.1141:1 128.9548:4 135.11659:5 149.13356:4 151.15453:2 163.15662:1 167.14548:2 175.14819:1 177.16872:2 199.17047:1 209.18536:2 245.2299:1 247.23573:7 260.91467:2 265.25125:14 271.24304:1 302.92978:2 337.26764:2 338.2348:3 339.28909:188 341.29315:2 603.5296:79 621.55426:2	0.690322924	0.924335736	1.549167927	1.541088289	0.45229682	1.214846266	0.709596592	1.041256185	1.43298159	0.70789617	0.810306387	0.459616375	0.867633817	2.395192648	1.376849787	2.175027848	1.750685265	0.007087818
1194	12.263	638.56805	DAG 18:1-18:1	[M+NH4]+	adduct linked to 1313_[M+CH3OH+H]+	0.389	TRUE	12.22	638.57178	C39H72O5	DAG	AFSHUZFNMVJNKX-CLFAGFIQNA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	73.1	85.6	100	482.1	160824_Liver_normal_Pos_02	638.57379:1596 639.57714:980 640.5805:144	71.08377:1 79.05236:2 81.06712:10 83.08023:4 85.10111:2 93.06641:2 93.08002:1 95.08486:7 97.06379:3 97.09854:5 101.06152:1 107.0845:4 109.09848:7 111.08215:2 121.09613:2 121.10079:6 127.11238:1 128.95467:5 135.10826:2 135.1181:7 137.13956:1 145.0983:1 149.13341:3 151.15091:2 153.12433:3 162.95287:2 163.14923:2 165.16298:3 167.14346:2 175.14799:2 177.17227:2 186.99515:1 195.17432:2 199.1981:1 203.18652:1 221.22578:1 247.23985:7 265.25089:15 268.99805:1 313.26337:2 323.26825:1 327.19171:1 337.25937:3 337.26715:4 339.28864:186 341.30832:5 354.89594:2 365.2944:4 432.98169:1 513.84668:2 603.52863:71 621.52161:2 638.42352:2	0.748204501	1.059445294	1.699155549	1.633934494	0.565371025	1.392781165	0.770877331	1.110083913	1.450436702	0.823790675	0.778023264	0.512892143	0.900930465	2.521032167	1.294141496	2.356496203	1.935093972	0.005997385
1186	11.188	636.55414	DAG 18:1-18:2	[M+NH4]+	ion correlated with 1207; adduct linked to 1303_[M+H]+; adduct linked to 1207_[M+Na]+; similar chromatogram in higher mz_1473	0.889	TRUE	11.16	636.55615	C39H70O5	DAG	BLZVZPYMHLXLHG-RQOIEFAZNA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	83.2	92.2	100	458.51	160824_Liver_AA_Pos_19	636.55621:7988 637.55956:4652 638.56292:1358	71.0836:6 79.04845:4 79.05473:12 81.06699:49 83.08395:33 85.06194:6 91.052:8 93.07039:20 95.08338:43 97.10123:27 99.22176:2 105.06318:6 107.08443:16 109.10136:33 111.11629:10 119.08305:4 121.10076:22 123.11663:14 125.10337:4 128.94986:4 133.09702:14 135.11975:18 137.12801:6 139.1078:4 147.11584:10 151.14404:6 161.12646:6 161.12825:12 163.14395:10 165.15948:4 173.13365:4 175.14442:12 177.15742:10 179.14038:4 181.15715:4 189.16635:8 191.17816:6 203.17271:4 205.19078:4 220.96599:4 221.90027:2 245.22562:24 247.24474:12 263.23773:39 265.25143:31 271.19907:2 297.25488:2 319.26334:10 321.27316:4 326.94247:4 336.22202:4 337.27319:412 338.23776:4 339.28949:449 341.1033:4 351.27805:4 353.31186:6 365.30347:4 379.33133:4 386.95071:4 394.88696:4 401.35895:4 405.38272:2 429.41162:4 453.3479:2 526.17712:2 527.47894:6 545.47803:8 599.6239:4 601.50824:307 619.51703:14 619.57324:4 630.81262:4	2.297387881	2.795370168	5.624887911	5.699328576	1.243816254	3.704229418	2.156280202	2.977272839	5.00463002	2.087667244	1.957002916	1.400520624	2.488924462	6.0077766	2.807216704	4.841316456	4.335400821	0.025079972
1176	10.927	634.53912	DAG 16:0-20:4	[M+NH4]+	ion correlated with 1198; adduct linked to 1299_[M+H]+; adduct linked to 1198_[M+H]+	0.5	TRUE	10.61	634.54053	C39H68O5	DAG	GYMMHHODMBOFGD-JAXHXWBXNA-N	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	97.3	59.4	79.7	100	214.29	160824_Liver_AA_Pos_20	634.53912:4528 635.54247:3118 636.54583:732	81.06702:20 85.06197:20 91.05608:31 95.08617:31 97.09988:31 113.09567:10 119.07848:31 175.14633:20 185.13437:31 203.17879:82 257.25406:10 269.22543:51 287.23364:41 313.26663:307 361.26974:51 599.49603:41 617.52045:31	2.333989466	3.32555871	2.435010315	3.593227484	1.469964664	0.313802124	0.240541218	0.200800162	0.244371571	0.261545709	0.347366403	0.261863946	0.274697349	1.148108872	2.013379282	0.766703797	0.574181658	0.027806056
1175	10.347	634.53253	DAG 18:2-18:2	[M+NH4]+	adduct linked to 1197_[M+H]+; similar chromatogram in higher mz_1574; adduct linked to 1300_[M+H]+; adduct linked to 1240_[M+H]+; similar chromatogram in higher mz_1695	0.889	TRUE	10.16	634.54053	C39H68O5	DAG	MQGBAQLIFKSMEM-MAZCIEHSNA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99	82.9	85.8	100	253.95	160824_Liver_DHA_Pos_15	634.53937:4135 635.54272:1807 636.54608:738	95.08526:31 105.07236:10 123.11401:20 261.23212:10 337.25531:51 337.27603:275 338.23026:10 599.47156:20 599.49231:51 617.5061:31	1.796882481	1.512295261	3.504640352	3.617827761	0.90459364	2.064158535	1.407738841	2.0332595	3.436994708	1.43223683	1.349434541	1.432124893	1.403581791	2.299045599	1.307926211	1.601458228	1.353727559	0.020173021
1166	10.223	632.5191	DAG 16:0-20:5	[M+NH4]+	similar chromatogram in higher mz_1817	0.278	TRUE	9.98	632.52484	C39H66O5	DAG	WLYFADQAJKNNQG-LPHKCNJWNA-N	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	92.3	97.9	46.1	64	100	94.63	160824_Liver_DHA_Pos_12	632.51459:748 633.51794:550 634.5213:0	71.08513:5 173.12834:10 197.12906:10 220.96828:5 257.25644:10 267.22214:10 288.00415:5 313.2691:36 346.95724:5 359.25311:15 502.90802:5	0.018726393	0	0	0.06189747	0.90459364	0.40703319	0.428392454	0.402231771	0.523653365	1.072024177	1.378489352	0.403631669	0.635837919	0.026864616	0.245692277	0	0.047898366	0.003816518
1167	9.739	632.52173	DAG 18:2-18:3	[M+NH4]+		0.278	TRUE	9.71	632.52484	C39H66O5	DAG	PGXBELQFNRPKBC-DYXXURTGNA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	100	93.5	66.7	100	69.79	160824_Liver_EPA_Pos_10	632.52606:828 633.52941:215 634.53277:43	79.05729:10 87.04086:10 335.25504:31 337.26529:41	0.319199872	0.33264905	0.753458946	0.717375805	0.90459364	0.471271668	0.333894119	0.315092078	0.76719374	0.455747313	0.357697003	0.229356698	0.530185093	0.438317427	0.206770728	0.298774684	0.243682935	0.005452168
1168	9.778	632.52991	DAG 18:2-18:3	[M+NH4]+		0.111	TRUE	9.71	632.52484	C39H66O5	DAG	PGXBELQFNRPKBC-DYXXURTGNA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.8	80.5	90.7	100	74.92	160824_Liver_AA_Pos_19	632.52991:960 633.53326:681 634.53662:0	177.16695:10 264.26675:20 335.26831:51 337.27603:41 597.48419:20	0.206841517	0.288854917	0.67600055	0.764195686	0.67844523	0.467860775	0.252568279	0.287939855	0.46713205	0.341418949	0.484246845	0.136349848	0.532106053	0.475786497	0.171903507	0.235908861	0.227517237	0.007633035
1277	13.092	666.59906	DAG 18:1-20:1	[M+NH4]+	similar chromatogram in higher mz_1216	0.5	TRUE	13	666.60309	C41H76O5	DAG	AKCNIDZVBDSVNW-HWSICPKZNA-N	CCCCCCCC\C=C/CCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCC\C=C/CCCCCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.8	80.6	90.6	100	127.34	160824_Liver_AA_Pos_20	666.59442:969 667.59777:877 668.60113:292	248.97398:10 305.26764:10 329.08658:10 339.2767:41 339.2923:51 348.96298:10 367.30463:20 367.31815:61 631.55707:41 649.53937:20	0.302175879	0.461236078	0.501367075	0.76895703	1.583038869	0.507086041	0.357948241	0.513997898	0.507029449	0.454181171	0.40676735	0.241095427	0.372666333	0.476493461	0.371376444	0.672081013	0.43168402	0.008723469
1260	12.402	662.57471	DAG 18:0-20:4	[M+NH4]+	ion correlated with 1279; similar chromatogram in higher mz_1279	0.667	TRUE	12.25	662.57178	C41H72O5	DAG	BRKLTVAHEPCGNK-ZKVKLVECNA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.4	49.8	83.3	100	170.83	160824_Liver_AA_Pos_17	662.57397:1530 663.57732:1053 664.58068:165	71.08636:3 79.05511:4 81.06865:4 83.08693:4 85.06494:2 91.05511:5 93.06945:4 95.08518:5 97.09748:3 103.08025:1 105.06651:6 109.09886:3 111.12418:2 119.08044:4 121.09968:2 123.11553:2 128.95035:6 129.05931:2 131.08032:2 133.09914:3 137.13676:2 145.09885:4 147.11292:3 149.12881:2 151.15495:1 161.09296:2 161.13593:2 163.14447:2 167.13683:1 171.1147:4 173.12303:2 173.13789:5 175.14682:4 177.16547:3 185.13104:8 187.14256:4 189.16495:6 191.1748:3 199.13919:2 199.14716:5 201.16318:3 203.17731:19 213.1738:4 217.19095:2 239.17921:1 243.21095:2 245.22621:4 257.22748:1 259.23627:3 267.26184:3 269.22369:15 285.27444:4 287.23901:17 308.89752:2 316.92123:2 341.30463:98 361.27039:18 402.92422:2 470.87839:2 484.88062:1 494.93292:2 549.46655:1 627.52563:12 627.56805:3 645.52972:2	1.005266798	1.425638786	0.966117453	1.54981742	0.22614841	0.389978726	0.369975302	0.325826678	0.373206922	0.573991031	0.381586514	0.493929582	0.402121061	0.621420997	1.04844922	0.793924051	0.58555752	0.004906951
1256	11.084	660.5564	DAG 16:0-22:5	[M+NH4]+	ion correlated with 1275; adduct linked to 1275_[M+H]+	0.389	TRUE	11.03	660.55615	C41H70O5	DAG	VLJIZFHHJAQUNJ-SFVLIGPRNA-N	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	62.3	88	100	109.06	160824_Liver_EPA_Pos_06	660.55267:827 661.55602:497 662.55938:144	89.06393:5 93.06922:5 171.11066:5 191.18611:5 201.15477:10 311.26715:5 313.25668:15 313.28168:61 339.28693:10 352.87708:5 387.28384:31 616.7561:5 625.50464:15 625.5293:20 641.50574:20 643.50488:10	0.883545247	1.440547427	2.195593453	2.490182828	0.45229682	0.267755073	0.155206357	0.183119644	0.369882139	0.647599704	0.877455283	0.5580411	0.551315658	0.666666667	0.591121022	0.758278481	0.43228275	0.009813902
1257	11.047	660.55811	DAG 18:1-20:4	[M+NH4]+	ion correlated with 1274; adduct linked to 1371_[M+NH4]+; adduct linked to 1274_[M+H]+	0.278	TRUE	10.91	660.55615	C41H70O5	DAG	CDIDDLXSXXDECX-HAGCXRLMNA-N	CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.3	57.6	84.5	100	257.94	160824_Liver_AA_Pos_17	660.5567:1535 661.56005:1034 662.56341:268	81.07106:15 93.06657:8 95.08365:13 97.09593:5 105.07501:3 109.1031:10 119.08485:10 132.04135:3 145.10197:5 147.12463:3 156.08412:3 171.11253:8 175.1465:10 183.17204:3 185.13454:13 189.17041:8 203.17491:18 215.18037:8 245.24341:3 265.24921:5 269.22086:18 285.25241:3 287.2265:13 313.26163:13 338.23773:3 339.29205:127 357.33029:3 361.27768:25 387.27817:5 622.73029:3 625.49719:15 625.53253:13 643.5368:8	0.955046018	1.430297736	2.254743502	2.45129852	0.791519435	0.233646147	0.162651681	0.200168715	0.319179194	0.738435938	0.980115614	0.689876052	0.615987994	0.737363026	0.546523414	0.750501266	0.43168402	0.015811287
1251	10.715	658.53754	DAG 16:0-22:6	[M+NH4]+	ion correlated with 1267; adduct linked to 1367_[M+NH4]+; adduct linked to 1267_[M+H]+; similar chromatogram in higher mz_1606; similar chromatogram in higher mz_1267	0.833	TRUE	10.61	658.54053	C41H68O5	DAG	BXVYQJJBMVVALQ-LGFBOSHVNA-N	CCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.7	49.5	78.2	100	254.5	160824_Liver_EPA_Pos_10	658.53784:1861 659.54119:1430 660.54455:434	87.04467:10 105.06452:10 119.08755:10 133.09363:20 149.13332:10 173.12975:20 219.11563:10 227.18965:20 275.25433:20 293.23026:20 311.23434:20 313.26627:143 355.04266:10 385.25638:20 447.00113:10 623.49792:31 641.49817:20 658.51208:20	0.879289248	1.351095581	0.901334067	1.085586395	6.558303887	4.692251322	4.173390128	3.270895718	3.805214455	1.203580103	1.665809146	1.296678024	1.191635818	1.392011311	1.886073383	0.866511392	0.663392364	0.043617343
1252	10.217	658.53778	DAG 18:2-20:4	[M+NH4]+	similar chromatogram in higher mz_1811	0.167	TRUE	10.11	658.54053	C41H68O5	DAG	XQKXAZZSUMABAU-DMQHYRIXNA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.6	51.1	58.4	100	191.65	160824_Liver_AA_Pos_20	658.53778:4895 659.54113:3700 660.54449:740	79.05214:20 89.06099:31 95.08191:31 107.09017:20 121.10064:10 129.06993:20 133.09689:20 147.11569:20 157.10423:10 165.11943:10 173.13904:20 183.12776:10 185.13416:31 201.16843:10 203.18257:31 219.18251:10 249.19171:10 269.22284:41 285.23065:20 287.2453:31 337.27286:265 359.27161:10 361.2774:41 602.27612:10 641.51617:20	1.891365643	1.783446167	3.71448219	3.884463016	9.724381625	0.205222041	0.135161256	0.139549798	0.328322348	0.368043363	0.218233911	0.338617172	0.291985993	0.405090138	0.450841273	0.484131646	0.179618871	0.07305905
1242	9.803	656.52374	DAG 16:1-22:6	[M+NH4]+	adduct linked to 1258_[M+H]+	0.167	TRUE	9.61	656.52484	C41H66O5	DAG	HVNZXEWOOPDEBR-LSTLUVPYNA-N	CCCCCC\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	99.8	98.7	45.6	60.9	100	115.62	160824_Liver_DHA_Pos_11	656.52881:1155 657.53216:910 658.53552:808	133.10318:20 193.104:10 290.95108:10 311.26123:71 376.92416:10 385.26682:20 560.50916:20 624.78699:10	0.051923179	0.103428696	0.145058451	0.211086244	0.565371025	0.656596835	0.317285321	0.516523687	1.294171889	0.22317523	0.23372981	0.24741628	0.31951976	0.149876281	0.103790797	0.101751899	0.16704555	0.004361734
1359	13.117	692.61841	DAG 22:1-18:2	[M+NH4]+	similar chromatogram in higher mz_1288	0.056	TRUE	12.89	692.61877	C43H78O5	DAG	ZLQICTBXADUIDP-YZCPFKTINA-N	CCCCCCCC\C=C/CCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	98.4	23.9	86.5	100	76.66	160824_Liver_AA_Pos_19	692.61841:524 693.62176:207 694.62512:414	91.0533:2 128.95142:5 177.16115:2 185.13623:1 186.99147:2 220.96388:2 226.99004:3 245.22562:2 263.2309:2 267.05832:1 268.9986:3 277.21976:3 302.96936:5 320.96982:2 337.24991:2 337.27063:10 339.29993:2 348.98917:2 360.91589:2 363.93762:2 364.9827:4 369.32712:2 393.32971:4 395.34418:10 401.24033:1 404.93692:2 408.93863:2 423.29971:2 442.96005:2 493.43628:2 495.25885:2 551.31635:3 577.50641:4 607.37061:2 628.59296:2 657.59381:11 661.57239:2 674.474:2 674.52161:2 692.44769:2 692.52936:4 692.58508:11	0.114060754	0.152813569	0.368983634	0.137285414	9.272084806	0.129613921	0.076171386	0.211534762	0.148784051	0.082222453	0.092975394	0.086685996	0.144712356	0.161187699	0.091627813	0.265073418	0.104178945	0.008723469
1338	12.099	686.56744	DAG 18:0-22:6	[M+NH4]+	ion correlated with 1355	0.222	TRUE	12.14	686.57178	C43H72O5	DAG	LBDXVTOFXXDOGH-HSBBONCLNA-N	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	42.1	82.8	100	110.05	160824_Liver_DHA_Pos_11	686.56744:1002 687.57079:561 688.57415:268	79.05744:5 91.05086:5 121.1087:5 129.06702:10 145.10019:5 183.21013:5 187.14789:15 215.18233:10 293.23047:15 306.94336:5 311.24203:15 332.91339:5 341.30896:97 357.22614:5 374.84879:5 385.27313:31 651.53558:10 686.43384:46	0.047667181	0.130450608	0.074641727	0.104749564	0.22614841	0.569619073	0.424383434	0.376342442	0.460482483	0.137037422	0.178848501	0.137252827	0.130625313	0.151290209	0.235961889	0.027868354	0.0425098	0.002726084
1339	11.104	686.56848	DAG 18:2-22:4	[M+NH4]+	ion correlated with 1357	0.111	TRUE	11.15	686.57178	C43H72O5	DAG	KWVIWHXZBXQXSE-POQXSWCRNA-N	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC	Chain resolved	TRUE	TRUE	TRUE		FALSE	null	null	100	99.9	32.5	84.5	100	138.29	160824_Liver_AA_Pos_19	686.56848:836 687.57183:692 688.57519:227	81.06962:10 85.07375:3 93.0637:7 121.10094:3 131.08974:3 159.12:3 173.12279:3 189.17249:3 203.18112:7 215.17232:7 219.22488:3 227.17755:7 263.2428:3 295.10654:3 315.26315:10 336.23563:3 337.27643:51 339.28754:20 387.31516:3 389.29468:17 419.82718:3 429.06464:3 472.96594:3 610.76666:3 647.81946:3 651.5307:14 669.54858:10 686.4364:51	0.197478321	0.270219116	0.588683812	0.553903	0.22614841	0.033540444	0.019472384	0.037886823	0.059014903	0.048550401	0.105242981	0.021671499	0.099889945	0.028278544	0.030812893	0.09203038	0.033528856	0.004906951
